,PPutida_1,PPutida_2,PPutida_4,locus_tag,name,description,type,length
PP_0368,40877,48685,21311,PP_RS01950,,phenylacyl-CoA dehydrogenase,CDS,1806
PP_3738,2151,2817,1103,PP_RS19460,,GntR family transcriptional regulator,CDS,714
PP_3739,499,506,293,PP_RS19465,,OprD family porin,CDS,1254
PP_3740,517,620,361,PP_RS19470,,MFS transporter,CDS,1341
PP_3741,1174,1334,560,PP_RS19475,mrdA,penicillin-binding protein 2,CDS,1896
PP_3742,5403,7566,2204,PP_RS19480,,glutathione S-transferase family protein,CDS,627
PP_3743,4308,7099,2173,PP_RS19485,,DUF2388 domain-containing protein,CDS,318
PP_3744,997,1517,495,PP_RS19490,glcC,transcriptional regulator GlcC,CDS,765
PP_3745,8076,7327,4505,PP_RS19495,glcD,glycolate oxidase subunit GlcD,CDS,1500
PP_3746,1271,1424,759,PP_RS19500,glcE,glycolate oxidase subunit GlcE,CDS,1053
PP_3747,1329,1281,961,PP_RS19505,glcF,glycolate oxidase subunit GlcF,CDS,1236
PP_0369,2587,2759,1200,PP_RS01955,,diguanylate cyclase,CDS,1284
PP_3748,336,362,316,PP_RS19510,,heme-binding protein,CDS,399
PP_3749,108,85,68,PP_RS19515,,hypothetical protein,CDS,339
PP_3750,1461,1945,793,PP_RS19520,,PLP-dependent aminotransferase family protein,CDS,1434
PP_3751,623,512,389,PP_RS19525,,CynX/NimT family MFS transporter,CDS,1197
PP_3752,277,263,126,PP_RS19530,,carboxymuconolactone decarboxylase family protein,CDS,387
PP_3753,2114,2049,1188,PP_RS19535,,AraC family transcriptional regulator,CDS,1089
PP_3754,4752,5435,3656,PP_RS19540,,acetyl-CoA C-acyltransferase family protein,CDS,1185
PP_3755,2733,2796,2030,PP_RS19545,,3-hydroxybutyryl-CoA dehydrogenase,CDS,849
PP_3756,1097,1068,680,PP_RS19550,,TetR/AcrR family transcriptional regulator,CDS,582
PP_3757,579,590,426,PP_RS19555,,response regulator,CDS,378
PP_0370,7748,8543,3566,PP_RS01960,,acyl-CoA dehydrogenase C-terminal domain-containing protein,CDS,1779
PP_3758,3530,3702,2022,PP_RS19560,,hybrid sensor histidine kinase/response regulator,CDS,1227
PP_3759,1753,2031,839,PP_RS19565,,chemotaxis protein CheB,CDS,576
PP_3760,5043,5333,3123,PP_RS19570,,protein-glutamate O-methyltransferase CheR,CDS,822
PP_3761,9493,8847,5773,PP_RS19575,,response regulator,CDS,3468
PP_3762,1964,2141,853,PP_RS19580,,response regulator,CDS,351
PP_3763,2527,2646,886,PP_RS19585,cobF,precorrin-6A synthase (deacetylating),CDS,750
PP_3764,8933,13050,3184,PP_RS19590,,OprD family porin,CDS,1290
PP_3765,9083,11190,3064,PP_RS19595,,"histone-like nucleoid-structuring protein, MvaT/MvaU family",CDS,360
PP_3766,6789,5720,2982,PP_RS19600,gloA,lactoylglutathione lyase,CDS,528
PP_3767,1444,1919,478,PP_RS19605,,hypothetical protein,CDS,243
PP_0371,711,812,365,PP_RS01965,,LysR family transcriptional regulator,CDS,924
PP_3768,6030,5731,2454,PP_RS19610,,shikimate 5-dehydrogenase,CDS,822
PP_3769,296,315,149,PP_RS19615,,hypothetical protein,CDS,354
PP_3770,147,192,66,PP_RS19620,,hypothetical protein,CDS,183
PP_3771,173,167,107,PP_RS19625,,hypothetical protein,CDS,315
PP_3772,6656,7997,3615,PP_RS19630,,S24 family peptidase,CDS,825
PP_3773,731,757,328,PP_RS19635,,DUF1654 domain-containing protein,CDS,324
PP_3774,750,578,487,PP_RS19640,,polysaccharide lyase family 7 protein,CDS,675
PP_3775,14110,21258,7811,PP_RS19650,solA,N-methyl-L-tryptophan oxidase,CDS,1149
PP_3776,7894,10205,5119,PP_RS19655,,EamA family transporter,CDS,915
PP_0372,534,540,431,PP_RS01970,,aspartate aminotransferase family protein,CDS,1281
PP_3777,8962,9225,4820,PP_RS19660,,methyltransferase,CDS,840
PP_3778,14462,18071,9564,PP_RS19665,,pyrroline-5-carboxylate reductase,CDS,795
PP_3779,6908,10348,3731,PP_RS19670,,LysR family transcriptional regulator,CDS,933
PP_3781,727,1236,1589,PP_RS19675,,coproporphyrinogen-III oxidase family protein,CDS,1416
PP_3782,180,330,356,PP_RS19680,,acyl carrier protein,CDS,240
PP_3783,1277,1876,2881,PP_RS19685,,chlorinating enzyme,CDS,936
PP_3784,897,1126,1393,PP_RS19690,,Rid family hydrolase,CDS,1152
PP_3785,1812,2590,1511,PP_RS19695,,hypothetical protein,CDS,1341
PP_3786,1724,1788,1251,PP_RS19700,,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,CDS,1209
PP_3787,1933,2102,1107,PP_RS19705,,hypothetical protein,CDS,918
PP_0373,1785,1832,443,PP_RS01975,,YqaE/Pmp3 family membrane protein,CDS,159
PP_3788,3111,4210,2006,PP_RS19710,,amino acid adenylation domain-containing protein,CDS,1554
PP_5628,265,343,156,PP_RS19715,,acyl carrier protein,CDS,273
PP_3789,2953,3635,1422,PP_RS19720,,MFS transporter,CDS,1212
PP_3790,4097,5189,2035,PP_RS19725,dapF,diaminopimelate epimerase,CDS,807
PP_3791,467,649,253,PP_RS19730,,tyrosine-type recombinase/integrase,CDS,627
PP_5629,5132,6631,2846,PP_RS19735,,DJ-1/PfpI family protein,CDS,570
PP_3792,82,136,60,PP_RS28635,,DNA polymerase V subunit UmuC,CDS,156
PP_5630,299,483,185,PP_RS19740,,tyrosine-type recombinase/integrase,CDS,330
PP_3793,2315,2759,1111,PP_RS19745,,IS5 family transposase,CDS,981
PP_5444,856,1146,490,PP_RS01980,,heparin lyase I family protein,CDS,927
PP_3794,5178,5605,3073,PP_RS19750,pbpG,D-alanyl-D-alanine endopeptidase,CDS,927
PP_3795,2070,2309,1523,PP_RS19755,,hypothetical protein,CDS,447
PP_3796,1068,1295,694,PP_RS19760,,lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein,CDS,1335
PP_3797,670,792,418,PP_RS19765,,PepSY domain-containing protein,CDS,1194
PP_3798,116,86,65,PP_RS19770,,hypothetical protein,CDS,534
PP_3799,113,101,78,PP_RS19775,,hypothetical protein,CDS,321
PP_3800,195,307,106,PP_RS19780,,DUF6162 family protein,CDS,570
PP_3801,208,232,111,PP_RS19785,,metal ABC transporter substrate-binding protein,CDS,903
PP_3802,124,176,48,PP_RS19790,,metal ABC transporter ATP-binding protein,CDS,747
PP_3803,595,519,380,PP_RS19795,,metal ABC transporter permease,CDS,900
PP_0375,1490,1347,708,PP_RS01985,,S9 family peptidase,CDS,1839
PP_3804,400,388,246,PP_RS19800,,"metal ABC transporter solute-binding protein, Zn/Mn family",CDS,864
PP_3805,1401,1383,657,PP_RS19805,,DUF1615 domain-containing protein,CDS,1053
PP_3806,3412,3996,1450,PP_RS19810,,hydrolase,CDS,552
PP_3807,262,258,193,PP_RS19815,,thioesterase II family protein,CDS,720
PP_3808,224,311,119,PP_RS19820,,MbtH family protein,CDS,222
PP_3810,387,375,200,PP_RS19825,,hypothetical protein,CDS,402
PP_3811,653,625,324,PP_RS19830,,LysR family transcriptional regulator,CDS,885
PP_3812,122,146,92,PP_RS19835,,alpha/beta hydrolase,CDS,1020
PP_5632,51,63,22,PP_RS19840,,DUF1330 domain-containing protein,CDS,294
PP_3813,125,127,75,PP_RS19845,ribBA,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",CDS,1122
PP_0004,27637,27336,11094,PP_RS00020,mnmG,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,CDS,1893
PP_0039,1369,1692,788,PP_RS00195,,hypothetical protein,CDS,1026
PP_0376,3154,3451,1701,PP_RS01990,pqqE,pyrroloquinoline quinone biosynthesis protein PqqE,CDS,1131
PP_3814,387,414,247,PP_RS19850,,polyamine ABC transporter substrate-binding protein,CDS,1026
PP_3815,232,218,131,PP_RS19855,,ABC transporter permease,CDS,918
PP_3816,340,379,191,PP_RS19860,,ABC transporter permease,CDS,810
PP_3817,432,423,266,PP_RS19865,,ABC transporter ATP-binding protein,CDS,1149
PP_3818,2557,2383,1367,PP_RS19870,,substrate-binding domain-containing protein,CDS,1308
PP_3819,7097,6385,4035,PP_RS19875,gorA,glutathione-disulfide reductase,CDS,1356
PP_3820,1632,2106,939,PP_RS19880,ltrA,group II intron reverse transcriptase/maturase,CDS,1422
PP_3821,40220,42461,14431,PP_RS19885,galU,UTP--glucose-1-phosphate uridylyltransferase GalU,CDS,840
PP_3822,5494,6186,4188,PP_RS19890,,c-type cytochrome,CDS,915
PP_3823,4546,4178,1972,PP_RS19895,,cytochrome c,CDS,651
PP_0377,1025,968,424,PP_RS01995,pqqD,pyrroloquinoline quinone biosynthesis peptide chaperone PqqD,CDS,276
PP_3824,4514,5296,1726,PP_RS19900,,hypothetical protein,CDS,360
PP_3825,8928,14595,4636,PP_RS19905,,DUF1883 domain-containing protein,CDS,303
PP_5633,818,760,242,PP_RS28345,,hypothetical protein,CDS,171
PP_3827,4525,4319,2051,PP_RS19910,,nitronate monooxygenase family protein,CDS,1086
PP_3828,23739,26725,11403,PP_RS19915,modA,molybdate ABC transporter substrate-binding protein,CDS,759
PP_3829,6997,6753,3499,PP_RS19920,modB,molybdate ABC transporter permease subunit,CDS,681
PP_3830,6257,6562,4508,PP_RS19925,modC,molybdenum ABC transporter ATP-binding protein,CDS,1092
PP_3831,624,539,282,PP_RS19930,,DNA topoisomerase IB,CDS,1023
PP_3832,2881,2757,1009,PP_RS19935,csrA,carbon storage regulator CsrA,CDS,198
PP_3833,2729,2971,1005,PP_RS19940,,response regulator,CDS,354
PP_0378,1684,1716,868,PP_RS02000,pqqC,pyrroloquinoline-quinone synthase PqqC,CDS,756
PP_3834,7964,9715,4412,PP_RS19945,,ATPase domain-containing protein,CDS,1446
PP_3835,7195,7688,3458,PP_RS19950,,nitrogen regulation protein NR(II),CDS,1161
PP_3836,1274,1170,563,PP_RS19955,,hypothetical protein,CDS,276
PP_3837,3615,4613,2018,PP_RS19965,,DoxX family protein,CDS,414
PP_5634,689,794,371,PP_RS19970,,hypothetical protein,CDS,195
PP_3839,87744,98025,43411,PP_RS19975,adhP,alcohol dehydrogenase AdhP,CDS,1011
PP_3840,9314,15423,3012,PP_RS19980,,DUF6434 domain-containing protein,CDS,207
PP_5635,849,1118,644,PP_RS19985,,hypothetical protein,CDS,237
PP_3841,4766,5319,2111,PP_RS19990,,MerR family transcriptional regulator,CDS,372
PP_0379,3973,4049,1794,PP_RS02005,pqqB,pyrroloquinoline quinone biosynthesis protein PqqB,CDS,912
PP_3842,597,686,311,PP_RS19995,,SDR family oxidoreductase,CDS,1098
PP_3843,331,270,303,PP_RS20000,,hypothetical protein,CDS,300
PP_3844,1011,1138,479,PP_RS20005,,P1 family peptidase,CDS,1122
PP_3845,771,1134,368,PP_RS20010,,polyamine ABC transporter substrate-binding protein,CDS,1110
PP_3846,1548,2180,602,PP_RS20015,,carbon-nitrogen hydrolase family protein,CDS,816
PP_3847,1528,2565,606,PP_RS20020,,helix-turn-helix transcriptional regulator,CDS,798
PP_3849,3122,3742,1635,PP_RS20025,,calcium-binding protein,CDS,1971
PP_3850,183,242,129,PP_RS20030,,hypothetical protein,CDS,204
PP_5637,424,526,228,PP_RS28645,,hypothetical protein,CDS,294
PP_3851,824,963,349,PP_RS20040,,hypothetical protein,CDS,225
PP_0380,2366,2840,789,PP_RS02010,pqqA,pyrroloquinoline quinone precursor peptide PqqA,CDS,72
PP_3852,5266,6382,2732,PP_RS20045,,sialidase family protein,CDS,1488
PP_5638,1031,1601,468,PP_RS20050,,DUF2514 domain-containing protein,CDS,531
PP_3854,126,108,61,PP_RS20055,,glycoside hydrolase family protein,CDS,540
PP_3855,662,570,273,PP_RS20065,,hypothetical protein,CDS,225
PP_3856,1412,1528,610,PP_RS20070,,LamG-like jellyroll fold domain-containing protein,CDS,765
PP_3857,1460,1455,884,PP_RS20075,,hypothetical protein,CDS,2253
PP_3858,369,399,147,PP_RS20085,,tail protein,CDS,804
PP_3859,149,159,79,PP_RS20090,,YmfQ family protein,CDS,645
PP_0381,5896,5277,2772,PP_RS02015,pqqF,pyrroloquinoline quinone biosynthesis protein PqqF,CDS,2301
PP_3860,237,300,144,PP_RS20095,,baseplate J/gp47 family protein,CDS,1044
PP_3861,52,38,41,PP_RS20100,,phage GP46 family protein,CDS,387
PP_3862,31,21,28,PP_RS20105,,phage baseplate assembly protein V,CDS,501
PP_3863,228,259,178,PP_RS20110,,phage baseplate assembly protein,CDS,1110
PP_3864,725,757,315,PP_RS20115,,DNA circularization protein,CDS,1263
PP_3865,1150,1193,491,PP_RS20120,,phage tail tape measure protein,CDS,1956
PP_5640,314,229,109,PP_RS20125,,hypothetical protein,CDS,192
PP_3866,333,316,251,PP_RS20130,,phage tail assembly protein,CDS,297
PP_3867,218,241,101,PP_RS20135,,phage tail tube protein,CDS,348
PP_3868,1375,1719,771,PP_RS20140,ltrA,group II intron reverse transcriptase/maturase,CDS,1422
PP_0382,6330,5520,3454,PP_RS02020,,carbon-nitrogen hydrolase family protein,CDS,795
PP_3869,225,234,185,PP_RS20145,,phage tail sheath subtilisin-like domain-containing protein,CDS,1488
PP_3870,10,9,1,PP_RS20150,,DUF2635 domain-containing protein,CDS,204
PP_3871,41,39,22,PP_RS20155,,hypothetical protein,CDS,594
PP_3873,168,197,75,PP_RS20160,,hypothetical protein,CDS,516
PP_3874,133,97,49,PP_RS20165,,head-tail adaptor protein,CDS,375
PP_3875,102,71,70,PP_RS20170,,hypothetical protein,CDS,516
PP_3876,62,60,23,PP_RS20175,,hypothetical protein,CDS,249
PP_3877,157,176,90,PP_RS20180,,phage major capsid protein,CDS,1314
PP_3878,339,346,183,PP_RS20185,,S49 family peptidase,CDS,972
PP_3879,787,899,464,PP_RS20190,,phage portal protein,CDS,1272
PP_0383,53883,88187,28978,PP_RS02025,,NAD(P)/FAD-dependent oxidoreductase,CDS,1683
PP_3880,45,60,28,PP_RS20195,,hypothetical protein,CDS,189
PP_3881,694,873,428,PP_RS20200,,terminase large subunit,CDS,1809
PP_3882,31,39,22,PP_RS20205,,phage terminase small subunit P27 family,CDS,309
PP_3883,75,72,39,PP_RS20210,,HNH endonuclease,CDS,321
PP_3884,78,124,71,PP_RS20215,,"phage holin, lambda family",CDS,324
PP_5641,11538,21143,4470,PP_RS20220,,hypothetical protein,CDS,630
PP_3886,1064,1096,429,PP_RS20225,,hypothetical protein,CDS,261
PP_3887,319,383,163,PP_RS20230,,hypothetical protein,CDS,672
PP_3888,73,42,31,PP_RS20235,,hypothetical protein,CDS,282
PP_3889,191,156,90,PP_RS20240,,site-specific integrase,CDS,1299
PP_0384,803,989,300,PP_RS02030,,Lrp/AsnC family transcriptional regulator,CDS,462
PP_3890,66,100,46,PP_RS20245,,VRR-NUC domain-containing protein,CDS,429
PP_3891,47,60,28,PP_RS20255,,DUF1364 domain-containing protein,CDS,297
PP_3892,44,31,9,PP_RS20260,,hypothetical protein,CDS,207
PP_3893,626,743,463,PP_RS20265,,DnaB-like helicase C-terminal domain-containing protein,CDS,1398
PP_3894,1221,1595,585,PP_RS20270,,replication protein,CDS,873
PP_3895,896,1002,660,PP_RS20275,,YdaS family helix-turn-helix protein,CDS,213
PP_3896,6335,6802,3658,PP_RS20280,,S24 family peptidase,CDS,648
PP_3897,6061,6882,3192,PP_RS20285,,HIRAN domain-containing protein,CDS,414
PP_3898,1794,2222,809,PP_RS20290,,hypothetical protein,CDS,237
PP_0385,949,1173,414,PP_RS02035,,serine acetyltransferase,CDS,555
PP_5643,13123,15030,6433,PP_RS20295,,hypothetical protein,CDS,993
PP_5644,2554,3032,850,PP_RS20300,,hypothetical protein,CDS,567
PP_3899,4967,5219,1906,PP_RS20305,,type II toxin-antitoxin system HicB family antitoxin,CDS,342
PP_3900,1132,991,508,PP_RS20310,,type II toxin-antitoxin system HicA family toxin,CDS,249
PP_3901,1205,1064,498,PP_RS20315,,DUF1654 domain-containing protein,CDS,261
PP_3903,803,1025,340,PP_RS20320,,hypothetical protein,CDS,210
PP_3905,484,319,280,PP_RS20325,,helix-turn-helix transcriptional regulator,CDS,384
PP_3906,112,83,109,PP_RS20330,,hypothetical protein,CDS,270
PP_3907,2003,2184,1201,PP_RS20335,,hypothetical protein,CDS,459
PP_3908,3597,3606,1894,PP_RS20340,,hypothetical protein,CDS,351
PP_0040,1626,1480,699,PP_RS00200,,hypothetical protein,CDS,225
PP_5445,27,13,13,PP_RS28480,,site-specific integrase,CDS,120
PP_3909,7428,8534,3669,PP_RS20345,,hypothetical protein,CDS,279
PP_3910,307,301,183,PP_RS20350,,hypothetical protein,CDS,552
PP_3911,334,330,188,PP_RS20355,,hypothetical protein,CDS,384
PP_3912,724,780,620,PP_RS20360,,DNA cytosine methyltransferase,CDS,1662
PP_3913,950,1150,665,PP_RS20365,,hypothetical protein,CDS,678
PP_5645,278,380,148,PP_RS20370,,hypothetical protein,CDS,300
PP_3914,384,627,186,PP_RS20375,,hypothetical protein,CDS,384
PP_5646,82,89,64,PP_RS28650,,hypothetical protein,CDS,279
PP_3915,75,85,62,PP_RS20380,,hypothetical protein,CDS,324
PP_3916,100,145,103,PP_RS20385,,DUF2591 domain-containing protein,CDS,393
PP_5647,1290,1499,438,PP_RS28655,,hypothetical protein,CDS,273
PP_3917,219,178,135,PP_RS20390,,hypothetical protein,CDS,318
PP_3919,74,63,24,PP_RS20395,,DUF4224 domain-containing protein,CDS,246
PP_3920,463,515,256,PP_RS20400,,site-specific integrase,CDS,1050
PP_3922,7478,7991,3381,PP_RS20410,sohB,protease SohB,CDS,1020
PP_3923,2748,2989,2092,PP_RS20415,,histidine phosphatase family protein,CDS,711
PP_3924,6618,6311,3583,PP_RS20420,,SCP2 sterol-binding domain-containing protein,CDS,318
PP_3925,1711,1717,776,PP_RS20425,,phosphotransferase family protein,CDS,1068
PP_3926,1887,1912,996,PP_RS20430,,SDR family oxidoreductase,CDS,768
PP_0386,3835,3966,2648,PP_RS02045,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,3744
PP_3927,5151,5412,2275,PP_RS20435,,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,CDS,822
PP_5648,1559,1107,831,PP_RS20440,,hypothetical protein,CDS,351
PP_3928,92,149,82,PP_RS20445,,RcnB family protein,CDS,291
PP_3929,3616,3790,1068,PP_RS20450,,hypothetical protein,CDS,186
PP_3930,2388,2432,1147,PP_RS20455,,glycine zipper domain-containing protein,CDS,393
PP_3931,9167,9500,4901,PP_RS20460,,SLC13 family permease,CDS,1830
PP_3932,3442,3720,1462,PP_RS20465,,GGDEF domain-containing protein,CDS,1425
PP_3933,1941,1950,1125,PP_RS20470,,TSUP family transporter,CDS,762
PP_3934,902,837,419,PP_RS20475,,LysR family transcriptional regulator,CDS,906
PP_0387,144133,157024,70557,PP_RS02050,rpoD,RNA polymerase sigma factor RpoD,CDS,1851
PP_3938,672,824,176,PP_RS20485,,hypothetical protein,CDS,186
PP_3939,571,702,301,PP_RS20490,,OprD family porin,CDS,1293
PP_3940,464,432,219,PP_RS20495,,MFS transporter,CDS,1314
PP_3941,77,89,30,PP_RS20500,,N-carbamoylsarcosine amidohydrolase,CDS,642
PP_3942,141,167,93,PP_RS20505,,maleate isomerase,CDS,753
PP_3943,152,162,129,PP_RS20510,nicD,N-formylmaleamate deformylase,CDS,807
PP_3944,367,361,162,PP_RS20515,nicC,6-hydroxynicotinate 3-monooxygenase,CDS,1149
PP_3945,340,420,202,PP_RS20520,,"2,5-dihydroxypyridine 5,6-dioxygenase",CDS,1053
PP_3946,2278,2402,969,PP_RS20525,,MarR family winged helix-turn-helix transcriptional regulator,CDS,477
PP_3947,158,114,81,PP_RS20530,,(2Fe-2S)-binding protein,CDS,474
PP_0388,19491,22718,8961,PP_RS02055,dnaG,DNA primase,CDS,1983
PP_3948,882,897,418,PP_RS20535,,molybdopterin cofactor-binding domain-containing protein,CDS,3564
PP_3949,959,1145,429,PP_RS20540,,TetR family transcriptional regulator,CDS,639
PP_3950,1833,2021,933,PP_RS20545,,methyl-accepting chemotaxis protein,CDS,2166
PP_3951,1148,1133,659,PP_RS20550,,3-oxoacid CoA-transferase subunit A,CDS,696
PP_3952,924,1263,376,PP_RS20555,,3-oxoacid CoA-transferase subunit B,CDS,642
PP_3953,3411,3597,1793,PP_RS20560,,TrkH family potassium uptake protein,CDS,1455
PP_3954,558,615,435,PP_RS20565,,TAXI family TRAP transporter solute-binding subunit,CDS,951
PP_3955,700,688,383,PP_RS20570,,TRAP transporter permease,CDS,2028
PP_3956,233,256,157,PP_RS20575,,DUF1850 domain-containing protein,CDS,417
PP_3957,7760,7090,3444,PP_RS20580,betT,choline BCCT transporter BetT,CDS,1974
PP_0389,126169,130952,55807,PP_RS02060,rpsU,30S ribosomal protein S21,CDS,216
PP_3958,15994,18564,7626,PP_RS20585,nhaA,Na+/H+ antiporter NhaA,CDS,1362
PP_3959,2124,2175,1030,PP_RS20590,,chloride channel protein,CDS,1362
PP_3960,985,1250,524,PP_RS20595,,TetR/AcrR family transcriptional regulator,CDS,606
PP_3961,703,876,351,PP_RS20600,,MFS transporter,CDS,1209
PP_3962,377,554,231,PP_RS20610,,OBAP family protein,CDS,795
PP_3963,978,950,337,PP_RS20615,,general stress protein,CDS,327
PP_3964,2008,2828,934,PP_RS20620,,IS66 family transposase,CDS,1536
PP_3965,58,36,39,PP_RS28660,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,336
PP_3966,73,81,27,PP_RS20630,,transposase,CDS,321
PP_0390,6626,6894,3794,PP_RS02065,tsaD,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,CDS,1026
PP_3967,503,577,258,PP_RS20635,,NUDIX domain-containing protein,CDS,402
PP_3968,5105,7107,2677,PP_RS20640,,sensor histidine kinase KdpD,CDS,1119
PP_3969,103,78,54,PP_RS20645,,response regulator,CDS,363
PP_3970,221,333,116,PP_RS20650,,zinc-dependent alcohol dehydrogenase,CDS,1203
PP_3971,186,223,196,PP_RS20655,,PLD nuclease N-terminal domain-containing protein,CDS,234
PP_3972,599,661,350,PP_RS20660,,SDR family oxidoreductase,CDS,1326
PP_3974,5135,6477,3214,PP_RS20670,,LysR family transcriptional regulator,CDS,987
PP_3975,786,873,407,PP_RS20675,,RidA family protein,CDS,462
PP_3976,824,1008,400,PP_RS20680,,hydrolase,CDS,687
PP_0391,4260,4324,2169,PP_RS02070,plsY,glycerol-3-phosphate 1-O-acyltransferase PlsY,CDS,570
PP_3977,3599,4338,1837,PP_RS20685,,hypothetical protein,CDS,1005
PP_3979,64,91,37,PP_RS20690,,transposase,CDS,321
PP_3980,105,108,65,PP_RS28665,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,336
PP_3981,2882,3478,1403,PP_RS20700,,IS66 family transposase,CDS,1536
PP_3982,18139,24578,8721,PP_RS20705,,AAA family ATPase,CDS,2646
PP_3983,2897,3082,1302,PP_RS20710,,hypothetical protein,CDS,681
PP_5650,570,927,233,PP_RS20715,,transposase,CDS,272
PP_3984,2107,2561,974,PP_RS20720,,IS66 family transposase,CDS,261
PP_3985,3453,3998,1841,PP_RS20725,,IS66-like element ISPpu13 family transposase,CDS,1533
PP_3986,90,87,70,PP_RS20730,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,360
PP_0392,1113,1063,758,PP_RS02075,folB,dihydroneopterin aldolase,CDS,357
PP_3987,568,1106,359,PP_RS20735,,tyrosine-type recombinase/integrase,CDS,960
