,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_5608,1090.0,804.0,474.0,6.0,23.0,34.0,181.66666666666666,34.95652173913044,13.941176470588236,,PP_RS18725,,hypothetical protein,CDS,330.0,
PP_3605,1300.0,1908.0,680.0,19.0,24.0,21.0,68.42105263157895,79.5,32.38095238095238,,PP_RS18730,,LysR family transcriptional regulator,CDS,921.0,
PP_3606,785.0,814.0,463.0,20.0,28.0,20.0,39.25,29.071428571428573,23.15,0.0,PP_RS18735,,quinone oxidoreductase,CDS,975.0,Metabolic:Unassigned
PP_3607,651.0,612.0,442.0,14.0,34.0,12.0,46.5,18.0,36.833333333333336,,PP_RS18740,,YeeE/YedE family protein,CDS,1215.0,
PP_3608,695.0,874.0,447.0,22.0,39.0,35.0,31.59090909090909,22.41025641025641,12.771428571428572,,PP_RS18745,,LysR family transcriptional regulator,CDS,909.0,
PP_3609,239.0,167.0,109.0,17.0,9.0,15.0,14.058823529411764,18.555555555555557,7.266666666666667,,PP_RS18750,,DMT family transporter,CDS,519.0,
PP_3610,1807.0,2019.0,1168.0,13.0,132.0,58.0,139.0,15.295454545454545,20.137931034482758,,PP_RS18755,,hypothetical protein,CDS,765.0,
PP_3611,2192.0,3022.0,1302.0,69.0,81.0,104.0,31.768115942028984,37.30864197530864,12.51923076923077,,PP_RS18760,,hypothetical protein,CDS,582.0,
PP_0354,12017.0,16781.0,4785.0,212.0,718.0,943.0,56.68396226415094,23.371866295264624,5.074231177094379,,PP_RS01880,,putative nucleotidyltransferase substrate binding domain-containing protein,CDS,1938.0,
PP_3612,667.0,712.0,667.0,32.0,43.0,8.0,20.84375,16.558139534883722,83.375,,PP_RS18765,,TonB-dependent siderophore receptor,CDS,2133.0,
PP_3613,1062.0,1400.0,443.0,59.0,70.0,45.0,18.0,20.0,9.844444444444445,,PP_RS18770,,sorbosone dehydrogenase family protein,CDS,1293.0,
PP_3614,185.0,198.0,116.0,12.0,9.0,7.0,15.416666666666666,22.0,16.571428571428573,,PP_RS18775,,DUF2231 domain-containing protein,CDS,429.0,
PP_3615,228.0,271.0,125.0,4.0,1.0,4.0,57.0,271.0,31.25,,PP_RS18780,,hypothetical protein,CDS,285.0,
PP_3616,1023.0,1318.0,628.0,90.0,84.0,43.0,11.366666666666667,15.69047619047619,14.604651162790697,,PP_RS18785,,T6SS effector BTH_I2691 family protein,CDS,2991.0,
PP_3617,406.0,464.0,206.0,53.0,24.0,14.0,7.660377358490566,19.333333333333332,14.714285714285714,,PP_RS18790,,DUF6708 domain-containing protein,CDS,897.0,
PP_3618,293.0,276.0,177.0,122.0,47.0,36.0,2.401639344262295,5.872340425531915,4.916666666666667,,PP_RS18795,,DUF6708 domain-containing protein,CDS,894.0,
PP_3619,165.0,183.0,80.0,43.0,29.0,5.0,3.8372093023255816,6.310344827586207,16.0,,PP_RS18800,,DUF6708 domain-containing protein,CDS,879.0,
PP_3620,15529.0,15793.0,7008.0,126.0,186.0,128.0,123.24603174603175,84.90860215053763,54.75,,PP_RS18805,,OsmC domain/YcaO domain-containing protein,CDS,2187.0,
PP_3621,672.0,652.0,377.0,7.0,16.0,25.0,96.0,40.75,15.08,,PP_RS18810,,(2Fe-2S)-binding protein,CDS,456.0,
PP_0355,1018.0,1174.0,566.0,39.0,130.0,107.0,26.102564102564102,9.03076923076923,5.289719626168225,,PP_RS01885,,response regulator,CDS,546.0,
PP_3622,2915.0,3141.0,2091.0,59.0,90.0,114.0,49.40677966101695,34.9,18.342105263157894,,PP_RS18815,,molybdopterin cofactor-binding domain-containing protein,CDS,2256.0,
PP_3623,942.0,849.0,624.0,16.0,29.0,34.0,58.875,29.275862068965516,18.352941176470587,,PP_RS18820,,cytochrome c,CDS,1344.0,
PP_3624,1333.0,1562.0,648.0,23.0,11.0,32.0,57.95652173913044,142.0,20.25,,PP_RS18825,,ABC transporter substrate-binding protein,CDS,789.0,
PP_3625,5429.0,6603.0,2813.0,34.0,74.0,53.0,159.6764705882353,89.22972972972973,53.075471698113205,,PP_RS18830,,LysE family translocator,CDS,642.0,
PP_3626,1690.0,1565.0,625.0,9.0,28.0,17.0,187.77777777777777,55.892857142857146,36.76470588235294,,PP_RS18835,,DUF1289 domain-containing protein,CDS,201.0,
PP_3627,5111.0,4563.0,3356.0,53.0,152.0,172.0,96.43396226415095,30.019736842105264,19.511627906976745,,PP_RS18840,,hypothetical protein,CDS,318.0,
PP_3628,719.0,1108.0,574.0,38.0,50.0,26.0,18.92105263157895,22.16,22.076923076923077,,PP_RS18845,,BCCT family transporter,CDS,1746.0,
PP_3629,551.0,557.0,183.0,24.0,38.0,38.0,22.958333333333332,14.657894736842104,4.815789473684211,,PP_RS18850,,VOC family protein,CDS,480.0,
PP_3630,738.0,1044.0,489.0,26.0,35.0,25.0,28.384615384615383,29.82857142857143,19.56,0.0,PP_RS18855,,OprD family porin,CDS,1344.0,Metabolic:S_Transport__Outer_Membrane
PP_3631,2603.0,2787.0,1050.0,7.0,28.0,22.0,371.85714285714283,99.53571428571429,47.72727272727273,,PP_RS18860,,TIGR04211 family SH3 domain-containing protein,CDS,651.0,
PP_0036,264.0,329.0,122.0,39.0,13.0,11.0,6.769230769230769,25.307692307692307,11.090909090909092,,PP_RS00185,,LysR family transcriptional regulator,CDS,969.0,
PP_0356,11582.0,11617.0,6315.0,42.0,156.0,138.0,275.76190476190476,74.46794871794872,45.76086956521739,1.6061741583050895,PP_RS01890,,malate synthase G,CDS,2178.0,Metabolic:S_TCA_Cycle
PP_3632,1064.0,1238.0,699.0,5.0,49.0,30.0,212.8,25.26530612244898,23.3,,PP_RS18865,,LysR family transcriptional regulator,CDS,879.0,
PP_3633,381.0,424.0,233.0,13.0,18.0,4.0,29.307692307692307,23.555555555555557,58.25,630.2823304377798,PP_RS18870,argC,N-acetyl-gamma-glutamyl-phosphate reductase,CDS,942.0,Metabolic:S_Urea_cycleamino_group_metabolism
PP_3634,3431.0,3228.0,1599.0,6.0,25.0,38.0,571.8333333333334,129.12,42.078947368421055,,PP_RS18875,,GNAT family N-acetyltransferase,CDS,687.0,
PP_3635,974.0,642.0,589.0,4.0,38.0,27.0,243.5,16.894736842105264,21.814814814814813,0.0,PP_RS18880,,ABC transporter permease,CDS,756.0,Metabolic:S_Transport__ABC_system
PP_3636,4545.0,6139.0,2398.0,20.0,56.0,58.0,227.25,109.625,41.3448275862069,0.0,PP_RS18885,,ABC transporter substrate-binding protein,CDS,1206.0,Metabolic:S_Transport__ABC_system
PP_3637,2449.0,2175.0,1276.0,8.0,15.0,24.0,306.125,145.0,53.166666666666664,0.0,PP_RS18890,,ABC transporter ATP-binding protein,CDS,822.0,Metabolic:S_Transport__ABC_system
PP_3638,6511.0,6276.0,3985.0,9.0,24.0,57.0,723.4444444444445,261.5,69.91228070175438,,PP_RS18895,,acyl-CoA dehydrogenase family protein,CDS,1065.0,
PP_3639,3467.0,2596.0,1640.0,26.0,26.0,76.0,133.34615384615384,99.84615384615384,21.57894736842105,,PP_RS18900,,carboxymuconolactone decarboxylase family protein,CDS,561.0,
PP_3640,2435.0,2792.0,1076.0,22.0,45.0,12.0,110.68181818181819,62.044444444444444,89.66666666666667,,PP_RS18905,,AraC family transcriptional regulator,CDS,921.0,
PP_3641,400.0,482.0,228.0,38.0,12.0,14.0,10.526315789473685,40.166666666666664,16.285714285714285,,PP_RS18910,,cytosine permease,CDS,1404.0,
PP_0357,1168.0,1664.0,727.0,4.0,43.0,35.0,292.0,38.69767441860465,20.771428571428572,,PP_RS01895,,glycine cleavage system protein R,CDS,519.0,
PP_3643,415.0,553.0,219.0,5.0,15.0,8.0,83.0,36.86666666666667,27.375,,PP_RS18915,,flavin reductase family protein,CDS,486.0,
PP_3644,750.0,623.0,460.0,29.0,34.0,20.0,25.862068965517242,18.323529411764707,23.0,,PP_RS18920,,LLM class flavin-dependent oxidoreductase,CDS,1041.0,
PP_5609,331.0,340.0,172.0,13.0,16.0,18.0,25.46153846153846,21.25,9.555555555555555,,PP_RS18925,,amino acid synthesis family protein,CDS,597.0,
PP_3645,387.0,416.0,323.0,9.0,7.0,8.0,43.0,59.42857142857143,40.375,,PP_RS18930,,alpha/beta fold hydrolase,CDS,834.0,
PP_3646,1070.0,1083.0,601.0,20.0,14.0,13.0,53.5,77.35714285714286,46.23076923076923,,PP_RS18935,,aldehyde dehydrogenase,CDS,1482.0,
PP_3647,392.0,287.0,180.0,10.0,13.0,16.0,39.2,22.076923076923077,11.25,,PP_RS18940,,flavin reductase family protein,CDS,486.0,
PP_3648,4011.0,3402.0,1551.0,10.0,46.0,39.0,401.1,73.95652173913044,39.76923076923077,0.0,PP_RS18945,,carboxymuconolactone decarboxylase family protein,CDS,390.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3649,14333.0,15124.0,6370.0,28.0,107.0,147.0,511.89285714285717,141.34579439252337,43.333333333333336,,PP_RS18950,,GntR family transcriptional regulator,CDS,753.0,
PP_3650,2372.0,2692.0,1075.0,45.0,55.0,45.0,52.71111111111111,48.945454545454545,23.88888888888889,,PP_RS18955,,NUDIX hydrolase,CDS,564.0,
PP_3651,5163.0,5411.0,2805.0,67.0,82.0,109.0,77.05970149253731,65.98780487804878,25.73394495412844,,PP_RS18960,,ATP-binding protein,CDS,2184.0,
PP_0358,1969.0,2067.0,1158.0,14.0,37.0,30.0,140.64285714285714,55.86486486486486,38.6,,PP_RS01900,rarD,EamA family transporter RarD,CDS,888.0,
PP_3652,2260.0,2540.0,1328.0,3.0,19.0,15.0,753.3333333333334,133.68421052631578,88.53333333333333,,PP_RS18965,,LysE family translocator,CDS,633.0,
PP_3653,97.0,108.0,60.0,10.0,6.0,2.0,9.7,18.0,30.0,,PP_RS18970,,LysE family translocator,CDS,615.0,
PP_3654,241.0,297.0,159.0,9.0,9.0,4.0,26.77777777777778,33.0,39.75,,PP_RS18975,,Lrp/AsnC family transcriptional regulator,CDS,453.0,
PP_3655,320.0,369.0,261.0,33.0,15.0,16.0,9.696969696969697,24.6,16.3125,,PP_RS18980,,cytosine permease,CDS,1413.0,
PP_3656,1976.0,2707.0,1371.0,58.0,90.0,47.0,34.06896551724138,30.07777777777778,29.170212765957448,,PP_RS18985,,OprD family porin,CDS,1320.0,
PP_3657,510.0,657.0,381.0,33.0,17.0,26.0,15.454545454545455,38.64705882352941,14.653846153846153,,PP_RS18990,,nitroreductase,CDS,729.0,
PP_3658,757.0,946.0,914.0,33.0,21.0,9.0,22.939393939393938,45.04761904761905,101.55555555555556,0.0,PP_RS18995,,aromatic acid/H+ symport family MFS transporter,CDS,1353.0,Metabolic:S_Transport__solvent_extrusion
PP_3659,6957.0,7985.0,3874.0,90.0,143.0,149.0,77.3,55.83916083916084,26.0,,PP_RS19000,,AraC family transcriptional regulator,CDS,1026.0,
PP_3660,1744.0,1828.0,830.0,6.0,32.0,40.0,290.6666666666667,57.125,20.75,,PP_RS19005,,LysR family transcriptional regulator,CDS,888.0,
PP_3661,1100.0,1573.0,545.0,27.0,36.0,12.0,40.74074074074074,43.69444444444444,45.416666666666664,,PP_RS19010,,YeiH family protein,CDS,1062.0,
PP_0359,1655.0,1517.0,865.0,38.0,57.0,64.0,43.55263157894737,26.614035087719298,13.515625,,PP_RS01905,,serine/threonine protein kinase,CDS,975.0,
PP_3662,12402.0,13624.0,6124.0,315.0,627.0,705.0,39.371428571428574,21.728867623604465,8.686524822695036,,PP_RS19015,ppnN,nucleotide 5'-monophosphate nucleosidase PpnN,CDS,1374.0,
PP_3663,7328.0,6849.0,3398.0,31.0,108.0,104.0,236.38709677419354,63.416666666666664,32.67307692307692,,PP_RS19020,,GGDEF domain-containing protein,CDS,1146.0,
PP_3664,5122.0,5871.0,2452.0,24.0,76.0,69.0,213.41666666666666,77.25,35.53623188405797,124.87547537169213,PP_RS19025,pssA,CDP-diacylglycerol--serine O-phosphatidyltransferase,CDS,1329.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_3665,2025.0,2377.0,828.0,16.0,24.0,19.0,126.5625,99.04166666666667,43.578947368421055,,PP_RS19030,,GlxA family transcriptional regulator,CDS,1008.0,
PP_3666,198.0,225.0,145.0,13.0,23.0,12.0,15.23076923076923,9.782608695652174,12.083333333333334,0.0,PP_RS19035,,MFS transporter,CDS,1335.0,Metabolic:S_Transport__Inner_Membrane
PP_3667,654.0,817.0,362.0,13.0,33.0,11.0,50.30769230769231,24.757575757575758,32.90909090909091,0.0,PP_RS19040,,M24 family metallopeptidase,CDS,1212.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_3668,19222.0,26126.0,13283.0,165.0,360.0,568.0,116.4969696969697,72.57222222222222,23.385563380281692,5.399873265914785,PP_RS19045,katG,catalase/peroxidase HPI,CDS,2256.0,Metabolic:Unassigned
PP_3669,3574.0,3992.0,2086.0,19.0,57.0,56.0,188.10526315789474,70.03508771929825,37.25,,PP_RS19050,,LysR family transcriptional regulator,CDS,906.0,
PP_3670,1591.0,1439.0,692.0,12.0,22.0,11.0,132.58333333333334,65.4090909090909,62.90909090909091,,PP_RS19055,,DMT family transporter,CDS,879.0,
PP_3671,611.0,486.0,218.0,14.0,10.0,7.0,43.642857142857146,48.6,31.142857142857142,,PP_RS19060,,aldo/keto reductase,CDS,825.0,
PP_0360,441.0,397.0,237.0,8.0,18.0,8.0,55.125,22.055555555555557,29.625,,PP_RS01910,,TOBE domain-containing protein,CDS,765.0,
PP_3672,825.0,1139.0,347.0,7.0,9.0,7.0,117.85714285714286,126.55555555555556,49.57142857142857,,PP_RS19065,,EAL domain-containing protein,CDS,597.0,
PP_3676,3063.0,4367.0,1615.0,388.0,145.0,103.0,7.894329896907217,30.117241379310343,15.679611650485437,,PP_RS19080,,hypothetical protein,CDS,2112.0,
PP_3677,4757.0,6169.0,2462.0,555.0,226.0,169.0,8.571171171171171,27.29646017699115,14.568047337278106,,PP_RS19085,,hypothetical protein,CDS,2187.0,
PP_5610,969.0,1461.0,467.0,91.0,29.0,12.0,10.648351648351648,50.37931034482759,38.916666666666664,,PP_RS19090,,hypothetical protein,CDS,549.0,
PP_3678,1470.0,1865.0,747.0,194.0,70.0,58.0,7.577319587628866,26.642857142857142,12.879310344827585,,PP_RS19095,,site-specific integrase,CDS,1464.0,
PP_3679,34.0,46.0,21.0,15.0,1.0,0.0,2.2666666666666666,46.0,inf,,PP_RS19100,,hypothetical protein,CDS,324.0,
PP_3680,14714.0,18016.0,6378.0,236.0,401.0,510.0,62.347457627118644,44.927680798004985,12.505882352941176,,PP_RS19105,,ATP-dependent endonuclease,CDS,1932.0,
PP_3681,3172.0,3232.0,1533.0,85.0,122.0,153.0,37.31764705882353,26.491803278688526,10.019607843137255,,PP_RS19110,,UvrD-helicase domain-containing protein,CDS,1659.0,
PP_0361,229.0,327.0,104.0,3.0,7.0,4.0,76.33333333333333,46.714285714285715,26.0,,PP_RS01915,,ComF family protein,CDS,732.0,
PP_3682,1763.0,1794.0,511.0,5.0,8.0,8.0,352.6,224.25,63.875,,PP_RS19115,,hypothetical protein,CDS,153.0,
PP_3683,965.0,986.0,457.0,43.0,33.0,18.0,22.441860465116278,29.87878787878788,25.38888888888889,,PP_RS19120,,hypothetical protein,CDS,1185.0,
PP_3684,512.0,610.0,186.0,42.0,33.0,21.0,12.19047619047619,18.484848484848484,8.857142857142858,,PP_RS19125,,hypothetical protein,CDS,267.0,
PP_5611,3819.0,5771.0,1329.0,50.0,78.0,68.0,76.38,73.98717948717949,19.544117647058822,,PP_RS19130,,WYL domain-containing protein,CDS,819.0,
PP_3685,290.0,463.0,115.0,7.0,18.0,14.0,41.42857142857143,25.72222222222222,8.214285714285714,,PP_RS19135,,hypothetical protein,CDS,183.0,
PP_5612,3202.0,4391.0,1130.0,185.0,104.0,80.0,17.308108108108108,42.22115384615385,14.125,,PP_RS19140,,hypothetical protein,CDS,612.0,
PP_5613,1360.0,3858.0,884.0,42.0,42.0,21.0,32.38095238095238,91.85714285714286,42.095238095238095,,PP_RS19145,,hypothetical protein,CDS,570.0,
PP_3687,882.0,1150.0,441.0,7.0,2.0,6.0,126.0,575.0,73.5,,PP_RS19150,,transposase,CDS,348.0,
PP_5614,753.0,735.0,365.0,41.0,59.0,43.0,18.365853658536587,12.457627118644067,8.488372093023257,,PP_RS19155,,hypothetical protein,CDS,456.0,
PP_5615,983.0,1448.0,402.0,12.0,16.0,19.0,81.91666666666667,90.5,21.157894736842106,,PP_RS19160,,hypothetical protein,CDS,312.0,
PP_0362,19348.0,19367.0,10471.0,218.0,817.0,630.0,88.75229357798165,23.70501835985312,16.62063492063492,0.7485946902049668,PP_RS01920,bioB,biotin synthase BioB,CDS,1059.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis
PP_5616,950.0,1232.0,366.0,6.0,20.0,28.0,158.33333333333334,61.6,13.071428571428571,,PP_RS19165,,hypothetical protein,CDS,405.0,
PP_5617,670.0,692.0,490.0,13.0,13.0,7.0,51.53846153846154,53.23076923076923,70.0,,PP_RS19170,,hypothetical protein,CDS,219.0,
PP_3688,350.0,495.0,183.0,78.0,53.0,26.0,4.487179487179487,9.339622641509434,7.038461538461538,,PP_RS19175,,hypothetical protein,CDS,555.0,
PP_5618,3420.0,3705.0,2208.0,46.0,123.0,118.0,74.34782608695652,30.121951219512194,18.71186440677966,,PP_RS19180,,helix-turn-helix domain-containing protein,CDS,471.0,
PP_5619,657.0,666.0,329.0,9.0,6.0,7.0,73.0,111.0,47.0,,PP_RS19185,,hypothetical protein,CDS,243.0,
PP_5620,4186.0,5104.0,1618.0,166.0,156.0,159.0,25.216867469879517,32.717948717948715,10.176100628930818,,PP_RS19190,,hypothetical protein,CDS,534.0,
PP_3689,9838.0,12488.0,4294.0,111.0,148.0,170.0,88.63063063063063,84.37837837837837,25.258823529411764,,PP_RS19195,,serine/threonine protein phosphatase,CDS,1008.0,
PP_3690,3599.0,4949.0,2016.0,84.0,84.0,65.0,42.845238095238095,58.916666666666664,31.015384615384615,,PP_RS19205,,hypothetical protein,CDS,1323.0,
PP_3691,39561.0,46317.0,20613.0,384.0,735.0,748.0,103.0234375,63.01632653061225,27.557486631016044,,PP_RS19210,,DUF3320 domain-containing protein,CDS,6624.0,
PP_0363,6001.0,4831.0,3303.0,21.0,103.0,89.0,285.76190476190476,46.90291262135922,37.1123595505618,0.7485946902049668,PP_RS01925,bioF,8-amino-7-oxononanoate synthase,CDS,1173.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis
PP_3692,9978.0,12335.0,4516.0,323.0,237.0,345.0,30.891640866873065,52.04641350210971,13.089855072463768,,PP_RS19215,,hypothetical protein,CDS,2595.0,
PP_3693,13143.0,16352.0,6638.0,110.0,209.0,227.0,119.48181818181818,78.23923444976077,29.24229074889868,,PP_RS19220,,"histone-like nucleoid-structuring protein, MvaT/MvaU family",CDS,366.0,
PP_3694,7089.0,8712.0,2721.0,286.0,346.0,327.0,24.786713286713287,25.179190751445088,8.321100917431192,,PP_RS19225,,restriction endonuclease,CDS,879.0,
PP_3695,1232.0,1430.0,679.0,59.0,38.0,34.0,20.88135593220339,37.63157894736842,19.970588235294116,,PP_RS19230,,Wadjet anti-phage system protein JetD domain-containing protein,CDS,1152.0,
PP_3696,2542.0,3606.0,1396.0,71.0,99.0,132.0,35.80281690140845,36.42424242424242,10.575757575757576,,PP_RS28625,,SbcC/MukB-like Walker B domain-containing protein,CDS,1221.0,
PP_3697,3746.0,4926.0,2019.0,164.0,142.0,166.0,22.841463414634145,34.690140845070424,12.162650602409638,,PP_RS28630,,ATP-binding protein,CDS,2085.0,
PP_5622,1169.0,1240.0,517.0,94.0,60.0,49.0,12.436170212765957,20.666666666666668,10.551020408163266,,PP_RS19240,,DUF4194 domain-containing protein,CDS,771.0,
PP_3698,906.0,1001.0,503.0,58.0,70.0,35.0,15.620689655172415,14.3,14.371428571428572,,PP_RS19245,,DUF3375 domain-containing protein,CDS,1500.0,
PP_3699,11037.0,12515.0,5624.0,204.0,293.0,286.0,54.10294117647059,42.71331058020478,19.664335664335663,,PP_RS19250,,toxin-antitoxin system YwqK family antitoxin,CDS,1476.0,
PP_3700,4578.0,6326.0,1897.0,157.0,169.0,142.0,29.159235668789808,37.43195266272189,13.359154929577464,,PP_RS19255,,AAA family ATPase,CDS,1221.0,
PP_0364,1811.0,1448.0,1057.0,16.0,56.0,44.0,113.1875,25.857142857142858,24.022727272727273,0.3742980262145096,PP_RS01930,,alpha/beta fold hydrolase,CDS,732.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis
PP_3703,10244.0,12080.0,4386.0,143.0,182.0,158.0,71.63636363636364,66.37362637362638,27.759493670886076,,PP_RS19265,,hypothetical protein,CDS,795.0,
PP_3704,3523.0,3708.0,2037.0,150.0,308.0,222.0,23.486666666666668,12.03896103896104,9.175675675675675,,PP_RS19270,,hypothetical protein,CDS,201.0,
PP_3705,4418.0,5644.0,1782.0,225.0,162.0,142.0,19.635555555555555,34.839506172839506,12.549295774647888,,PP_RS19275,,GAF domain-containing protein,CDS,1173.0,
PP_5623,3478.0,2963.0,1503.0,74.0,52.0,57.0,47.0,56.98076923076923,26.36842105263158,,PP_RS19280,,hypothetical protein,CDS,681.0,
PP_3706,13933.0,17962.0,5714.0,75.0,81.0,123.0,185.77333333333334,221.7530864197531,46.45528455284553,,PP_RS19285,,hypothetical protein,CDS,960.0,
PP_5624,10219.0,15418.0,5919.0,45.0,79.0,87.0,227.0888888888889,195.16455696202533,68.03448275862068,,PP_RS19290,,hypothetical protein,CDS,399.0,
PP_3707,13768.0,16651.0,6219.0,337.0,244.0,281.0,40.85459940652819,68.24180327868852,22.131672597864767,,PP_RS19295,,DUF6602 domain-containing protein,CDS,1329.0,
PP_3708,3485.0,3842.0,1560.0,85.0,150.0,169.0,41.0,25.613333333333333,9.23076923076923,,PP_RS19300,,hypothetical protein,CDS,1038.0,
PP_3709,1890.0,2123.0,906.0,31.0,29.0,31.0,60.96774193548387,73.20689655172414,29.225806451612904,,PP_RS19305,,hypothetical protein,CDS,360.0,
PP_0365,1394.0,1137.0,742.0,2.0,18.0,26.0,697.0,63.166666666666664,28.53846153846154,0.3743034751553381,PP_RS01935,bioC,malonyl-ACP O-methyltransferase BioC,CDS,819.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis
PP_5625,546.0,638.0,224.0,14.0,34.0,7.0,39.0,18.764705882352942,32.0,,PP_RS19310,,hypothetical protein,CDS,291.0,
PP_3710,785.0,935.0,475.0,27.0,34.0,23.0,29.074074074074073,27.5,20.652173913043477,,PP_RS19315,,DUF6957 family protein,CDS,462.0,
PP_5626,771.0,944.0,458.0,25.0,30.0,28.0,30.84,31.466666666666665,16.357142857142858,,PP_RS19320,,helix-turn-helix domain-containing protein,CDS,462.0,
PP_3711,4855.0,5297.0,2347.0,37.0,35.0,52.0,131.21621621621622,151.34285714285716,45.13461538461539,,PP_RS19325,,diguanylate cyclase,CDS,1506.0,
PP_3712,1040.0,901.0,446.0,6.0,15.0,6.0,173.33333333333334,60.06666666666667,74.33333333333333,,PP_RS19330,,GNAT family N-acetyltransferase,CDS,495.0,
PP_3713,270.0,305.0,159.0,8.0,7.0,3.0,33.75,43.57142857142857,53.0,0.0,PP_RS19335,catA,"catechol 1,2-dioxygenase",CDS,936.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3714,153.0,136.0,55.0,1.0,4.0,0.0,153.0,34.0,inf,0.0,PP_RS19340,catC,muconolactone Delta-isomerase,CDS,291.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3715,244.0,267.0,165.0,13.0,5.0,2.0,18.76923076923077,53.4,82.5,0.0,PP_RS19345,,muconate cycloisomerase family protein,CDS,1122.0,Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway
PP_3716,814.0,963.0,403.0,3.0,11.0,12.0,271.3333333333333,87.54545454545455,33.583333333333336,,PP_RS19350,catR,HTH-type transcriptional regulator CatR,CDS,873.0,
PP_3717,1826.0,2440.0,1108.0,11.0,21.0,27.0,166.0,116.19047619047619,41.03703703703704,,PP_RS19355,,helix-turn-helix transcriptional regulator,CDS,843.0,
PP_0037,336.0,301.0,149.0,60.0,20.0,10.0,5.6,15.05,14.9,1251.9382901804274,PP_RS00190,,OprO/OprP family phosphate-selective porin,CDS,1308.0,Metabolic:S_Transport__Outer_Membrane
PP_0366,2598.0,2504.0,1969.0,9.0,38.0,30.0,288.6666666666667,65.89473684210526,65.63333333333334,0.7485946902049668,PP_RS01940,bioD,dethiobiotin synthase,CDS,681.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis
PP_3718,413.0,462.0,191.0,31.0,11.0,5.0,13.32258064516129,42.0,38.2,,PP_RS19360,,aminotransferase,CDS,1413.0,
PP_3719,529.0,634.0,293.0,28.0,14.0,17.0,18.892857142857142,45.285714285714285,17.235294117647058,,PP_RS19365,,polyamine ABC transporter substrate-binding protein,CDS,1104.0,
PP_3720,9077.0,10303.0,4129.0,17.0,66.0,66.0,533.9411764705883,156.1060606060606,62.56060606060606,0.0,PP_RS19370,,NAD(P)H-dependent oxidoreductase,CDS,702.0,Metabolic:S_Oxidative_Phosphorylation
